t_offset_ms,rr_interval_ms,bpm_instantane
5712196,567,106
5712763,575,104
5713338,573,105
5713911,570,105
5714481,576,104
5715057,580,103
5715637,648,93
5716285,353,170
5716638,725,83
5717363,573,105
5717936,566,106
5718502,571,105
5719073,563,107
5719636,570,105
5720206,567,106
5720773,584,103
5721357,584,103
5721941,601,100
5722542,608,99
5723150,618,97
5723768,621,97
5724389,622,96
5725011,621,97
5725632,616,97
5726248,605,99
5726853,608,99
5727461,595,101
5728056,607,99
5728663,592,101
5729255,591,102
5729846,596,101
5730442,592,101
5731034,595,101
5731629,606,99
5732235,608,99
5732843,620,97
5733463,629,95
5734092,631,95
5734723,646,93
5735369,637,94
5736006,633,95
5736639,629,95
5737268,624,96
5737892,628,96
5738520,624,96
5739144,637,94
5739781,637,94
5740418,650,92
5741068,1382,43
5742450,545,110
5742995,619,97
5743614,611,98
5744225,619,97
5744844,609,99
5745453,632,95
5746085,627,96
5746712,619,97
5747331,627,96
5747958,620,97
5748578,632,95
5749210,617,97
5749827,622,96
5750449,616,97
5751065,607,99
5751672,590,102
5752262,605,99
5752867,604,99
5753471,605,99
5754076,598,100
5754674,605,99
5755279,621,97
5755900,622,96
5756522,631,95
5757153,623,96
5757776,634,95
5758410,613,98
5759023,621,97
5759644,606,99
5760250,595,101
5760845,598,100
5761443,577,104
5762020,587,102
5762607,571,105
5763178,575,104
5763753,566,106
5764319,569,105
5764888,567,106
5765455,560,107
5766015,564,106
5766579,565,106
5767144,563,107
5767707,562,107
5768269,564,106
5768833,563,107
5769396,560,107
5769956,560,107
5770516,564,106
5771080,570,105
5771650,575,104
5772225,590,102
5772815,603,100
5773418,614,98
5774032,612,98
5774644,619,97
5775263,609,99
5775872,613,98
5776485,602,100
5777087,591,102
5777678,594,101
5778272,588,102
5778860,587,102
5779447,594,101
5780041,595,101
5780636,599,100
5781235,599,100
5781834,603,100
5782437,592,101
5783029,596,101
5783625,601,100
5784226,596,101
5784822,596,101
5785418,588,102
5786006,586,102
5786592,589,102
5787181,578,104
5787759,582,103
5788341,570,105
5788911,571,105
5789482,569,105
5790051,573,105
5790624,572,105
5791196,563,107
5791759,573,105
5792332,564,106
5792896,566,106
5793462,564,106
5794026,1129,53
5795155,559,107
5795714,560,107
5796274,560,107
5796834,550,109
5797384,557,108
5797941,554,108
5798495,551,109
5799046,555,108
5799601,556,108
5800157,557,108
5800714,557,108
5801271,558,108
5801829,564,106
5802393,563,107
5802956,567,106
5803523,565,106
5804088,569,105
5804657,568,106
5805225,569,105
5805794,571,105
5806365,572,105
5806937,572,105
5807509,569,105
5808078,583,103
5808661,570,105
5809231,576,104
5809807,582,103
5810389,577,104
5810966,579,104
5811545,580,103
5812125,585,103
5812710,579,104
5813289,579,104
5813868,578,104
5814446,577,104
5815023,568,106
5815591,571,105
5816162,570,105
5816732,563,107
5817295,562,107
5817857,560,107
5818417,555,108
5818972,553,108
5819525,551,109
5820076,551,109
5820627,551,109
5821178,551,109
5821729,551,109
5822280,555,108
5822835,552,109
5823387,554,108
5823941,556,108
5824497,554,108
5825051,558,108
5825609,554,108
5826163,551,109
5826714,549,109
5827263,557,108
5827820,549,109
5828369,555,108
5828924,555,108
5829479,561,107
5830040,561,107
5830601,562,107
5831163,567,106
5831730,569,105
5832299,570,105
5832869,576,104
5833445,580,103
5834025,585,103
5834610,596,101
5835206,604,99
5835810,608,99
5836418,610,98
5837028,613,98
5837641,604,99
5838245,608,99
5838853,592,101
5839445,590,102
5840035,587,102
5840622,581,103
5841203,584,103
5841787,577,104
5842364,583,103
5842947,583,103
5843530,578,104
5844108,580,103
5844688,575,104
5845263,571,105
5845834,563,107
5846397,571,105
5846968,563,107
5847531,565,106
5848096,559,107
5848655,563,107
5849218,559,107
5849777,561,107
5850338,563,107
5850901,564,106
5851465,567,106
5852032,580,103
5852612,586,102
5853198,603,100
5853801,601,100
5854402,604,99
5855006,604,99
5855610,608,99
5856218,597,101
5856815,590,102
5857405,595,101
5858000,601,100
5858601,604,99
5859205,607,99
5859812,621,97
5860433,631,95
5861064,645,93
5861709,667,90
5862376,673,89
5863049,691,87
5863740,698,86
5864438,702,85
5865140,716,84
5865856,696,86
5866552,699,86
5867251,684,88
5867935,668,90
5868603,676,89
5869279,665,90
5869944,695,86
5870639,788,76
5871427,857,70
5872284,859,70
5873143,877,68
5874020,865,69
5874885,813,74
5875698,902,67
5876600,927,65
5877527,877,68
5878404,827,73
5879231,808,74
5880039,812,74
5880851,925,65
5881776,934,64
5882710,911,66
5883621,843,71
5884464,777,77
5885241,742,81
5885983,708,85
5886691,662,91
5887353,663,90
5888016,658,91
5888674,681,88
5889355,740,81
5890095,807,74
5890902,900,67
5891802,1117,54
5892919,987,61
5893906,919,65
5894825,823,73
5895648,755,79
5896403,720,83
5897123,691,87
5897814,673,89
5898487,661,91
5899148,646,93
5899794,649,92
5900443,306,196
5900749,354,169
5901103,646,93
5901749,651,92
5902400,646,93
5903046,653,92
5903699,642,93
5904341,526,114
5904867,742,81
5905609,373,161
5905982,859,70
5906841,601,100
5907442,600,100
5908042,580,103
5908622,594,101
5909216,575,104
5909791,574,105
5910365,577,104
5910942,573,105
5911515,579,104
5912094,580,103
5912674,576,104
5913250,579,104
5913829,576,104
5914405,582,103
5914987,580,103
5915567,586,102
5916153,584,103
5916737,585,103
5917322,587,102
5917909,592,101
5918501,588,102
5919089,586,102
5919675,596,101
5920271,590,102
5920861,594,101
5921455,594,101
5922049,596,101
5922645,590,102
5923235,602,100
5923837,478,126
5924315,709,85
5925024,593,101
5925617,582,103
5926199,590,102
5926789,578,104
5927367,576,104
5927943,565,106
5928508,563,107
5929071,555,108
5929626,560,107
5930186,557,108
5930743,560,107
5931303,557,108
5931860,554,108
5932414,561,107
5932975,560,107
5933535,560,107
5934095,563,107
5934658,565,106
5935223,564,106
5935787,570,105
5936357,560,107
5936917,568,106
5937485,1121,54
5938606,563,107
5939169,556,108
5939725,565,106
5940290,563,107
5940853,559,107
5941412,567,106
5941979,561,107
5942540,570,105
5943110,563,107
5943673,1133,53
5944806,1118,54
5945924,564,106
5946488,561,107
5947049,557,108
5947606,554,108
5948160,543,110
5948703,1096,55
5949799,547,110
5950346,541,111
5950887,542,111
5951429,536,112
5951965,539,111
5952504,537,112
5953041,537,112
5953578,533,113
5954111,546,110
5954657,533,113
5955190,547,110
5955737,532,113
5956269,547,110
5956816,543,110
5957359,539,111
5957898,543,110
5958441,540,111
5958981,540,111
5959521,541,111
5960062,539,111
5960601,546,110
5961147,1086,55
5962233,547,110
5962780,546,110
5963326,548,109
5963874,549,109
5964423,549,109
5964972,553,108
5965525,551,109
5966076,552,109
5966628,554,108
5967182,552,109
5967734,558,108
5968292,557,108
5968849,552,109
5969401,567,106
5969968,572,105
5970540,571,105
5971111,573,105
5971684,570,105
5972254,577,104
5972831,574,105
5973405,571,105
5973976,570,105
5974546,570,105
5975116,582,103
5975698,590,102
5976288,591,102
5976879,590,102
5977469,590,102
5978059,586,102
5978645,580,103
5979225,574,105
5979799,568,106
5980367,563,107
5980930,557,108
5981487,555,108
5982042,553,108
5982595,565,106
5983160,576,104
5983736,571,105
5984307,566,106
5984873,571,105
5985444,571,105
5986015,571,105
5986586,570,105
5987156,570,105
5987726,570,105
5988296,568,106
5988864,566,106
5989430,570,105
5990000,569,105
5990569,563,107
5991132,577,104
5991709,573,105
5992282,567,106
5992849,579,104
5993428,580,103
5994008,580,103
5994588,580,103
5995168,588,102
5995756,591,102
5996347,594,101
5996941,588,102
5997529,596,101
5998125,624,96
5998749,632,95
5999381,631,95
6000012,641,94
6000653,623,96
6001276,636,94
6001912,623,96
6002535,623,96
6003158,634,95
6003792,654,92
6004446,708,85
6005154,766,78
6005920,819,73
6006739,804,75
6007543,754,80
6008297,745,81
6009042,734,82
6009776,722,83
6010498,695,86
6011193,696,86
6011889,665,90
6012554,677,89
6013231,661,91
6013892,677,89
6014569,679,88
6015248,695,86
6015943,729,82
6016672,727,83
6017399,735,82
6018134,718,84
6018852,714,84
6019566,685,88
6020251,677,89
6020928,676,89
6021604,677,89
6022281,682,88
6022963,686,87
6023649,749,80
6024398,729,82
6025127,736,82
6025863,735,82
6026598,742,81
6027340,729,82
6028069,709,85
6028778,704,85
6029482,692,87
6030174,687,87
6030861,689,87
6031550,682,88
6032232,699,86
6032931,697,86
6033628,699,86
6034327,724,83
6035051,760,79
6035811,776,77
6036587,764,79
6037351,753,80
6038104,731,82
6038835,699,86
6039534,693,87
6040227,667,90
6040894,659,91
6041553,657,91
6042210,666,90
6042876,695,86
6043571,716,84
6044287,720,83
6045007,765,78
6045772,774,78
6046546,759,79
6047305,751,80
6048056,762,79
6048818,783,77
6049601,780,77
6050381,791,76
6051172,782,77
6051954,788,76
6052742,772,78
6053514,749,80
6054263,736,82
6054999,735,82
6055734,730,82
6056464,707,85
6057171,731,82
6057902,724,83
6058626,706,85
6059332,690,87
6060022,671,89
6060693,657,91
6061350,675,89
6062025,729,82
6062754,739,81
6063493,705,85
6064198,721,83
6064919,704,85
6065623,696,86
6066319,691,87
6067010,696,86
6067706,724,83
6068430,743,81
6069173,752,80
6069925,759,79
6070684,762,79
6071446,749,80
6072195,732,82
6072927,719,83
6073646,617,97
6074263,880,68
